timestamp,street,latitude,longitude,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
2025-01-01 11:00:00,Grupo Los Caleros,43.5162713,-5.671891,56,59,17,16,0.83,False
2025-01-01 11:00:00,Barrio el Puente,43.3218372,-3.9589614,62,66,16,15,0.94,False
2025-01-01 11:00:00,Calle Barcas,43.5400303,-5.7043147,99,102,10,9,0.84,False
2025-01-01 11:00:00,Parque de la Fábrica de Loza,43.538244,-5.6867449,49,54,20,18,0.91,False
2025-01-01 11:00:00,Calle Palencia,43.5367625,-5.6611671,55,57,18,17,0.95,False
2025-01-01 11:00:00,Los Campos,42.0296682,-5.1468254,40,41,25,24,0.88,False
2025-01-01 11:00:00,Camín del Llavaderu,43.458737,-5.7560442,94,98,10,10,0.99,False
2025-01-01 11:00:00,Cai Mar Caribe,18.186714,-65.706954,69,70,14,14,0.99,False
2025-01-01 11:00:00,Calle Valle de Ayala,18.747005,-98.8403558,32,37,31,27,0.81,False
2025-01-01 11:00:00,Avenida de Carlos Marx,43.5371537,-5.6726031,98,99,10,10,0.92,False
2025-01-01 11:00:00,Playa Portazuelos,43.5399244,-5.6539075,54,55,18,18,0.91,False
2025-01-01 11:00:00,Camino de los Tejos,43.5473397,-5.6326826,99,104,10,9,0.88,False
2025-01-01 11:00:00,Camin de la Fuente Santa,43.4821251,-5.7193765,45,47,22,21,0.98,False
2025-01-01 11:00:00,Calle Arroyo Vaqueros,43.3843837,-5.814517,76,78,13,12,0.83,False
2025-01-01 11:00:00,Camín de Casares,43.4818789,-5.7051578,41,41,24,24,0.95,False
2025-01-01 11:00:00,Calle les Fuecanes,43.5333266,-5.895126,79,80,12,12,0.81,False
2025-01-01 11:00:00,Avd. Lauredal,43.5438124,-5.704696,41,44,24,22,0.9,False
2025-01-01 11:00:00,Parque Cristino García Granda,43.5175631,-5.6649765,75,83,13,12,0.97,False
2025-01-01 11:00:00,Camino del Granero,20.5113896,-100.8460203,91,92,10,10,0.86,False
2025-01-01 11:00:00,Los Texos,43.5473397,-5.6326826,72,77,13,12,0.97,False
2025-01-01 11:00:00,Estación de Servicio Viesques,37.9825453,-2.330302,60,60,16,16,0.88,False
2025-01-01 11:00:00,Calle B,43.4863983,-5.6627608,32,34,31,29,0.84,True
2025-01-01 11:00:00,Camín de las Vueltas,43.5291302,-5.5924643,66,71,15,14,0.83,False
2025-01-01 11:00:00,Calle Farmacéutico Ponga,43.3138988,-5.6885106,53,55,18,18,0.9,False
2025-01-01 11:00:00,Plaza del Cristal,43.5253031,-5.6685766,82,91,12,10,0.96,False
2025-01-01 11:00:00,Camino de Barreu,43.4712515,-5.6438031,63,64,15,15,0.85,False
2025-01-01 11:00:00,Calle del Cónsul,41.5762207,2.5254244,64,70,15,14,0.9,False
2025-01-01 11:00:00,Parque de Amalio López Sánchez,27.9190177,-15.4402778,59,60,16,16,0.96,False
2025-01-01 11:00:00,Carretera de la Campa de Torres,43.5513221,-5.7058683,33,35,30,28,0.92,False
2025-01-01 11:00:00,Camín de La Ferrera,43.4795803,-5.7446094,68,77,14,12,0.81,False
2025-01-01 11:00:00,Calle San Félix,43.5237648,-5.6657394,80,86,12,11,0.88,False
2025-01-01 11:00:00,Calle Sorribes,43.3569313,-5.5075388,59,64,16,15,0.97,False
2025-01-01 11:00:00,Túnel de La Madera,43.4770136,-5.68176,86,89,11,11,0.84,False
2025-01-01 11:00:00,La Casona,43.4675006,-5.7346154,88,95,11,10,0.91,False
2025-01-01 11:00:00,Calle San Francisco,43.5332275,-5.6559065,75,82,13,12,0.83,False
2025-01-01 11:00:00,Camín de la Gola,43.4795803,-5.7446094,53,62,18,16,0.85,False
2025-01-01 11:00:00,Calle Larra,43.5330775,-5.6667937,46,52,21,19,0.82,False
2025-01-01 11:00:00,Camín de la Cepa,43.4764087,-5.7023272,43,45,23,22,0.9,False
2025-01-01 11:00:00,Camino La Cadellada,43.3768926,-5.8276369,67,69,14,14,1.0,False
2025-01-01 11:00:00,Mercancías C.C. Los Fresnos,43.5327097,-5.6611885,74,82,13,12,0.84,False
2025-01-01 11:00:00,Los Abetos,43.5456058,-5.615958,30,34,33,29,0.81,False
2025-01-01 11:00:00,Camino del Campón,43.4863286,-5.6282164,57,62,17,16,0.94,False
2025-01-01 11:00:00,Calle José Carlos Fueyo,20.6512421,-103.318148,77,80,12,12,0.84,False
2025-01-01 11:00:00,Bárcena,43.545229,-5.6619245,59,64,16,15,0.81,False
2025-01-01 11:00:00,Barrio Otero Calle B,40.7804162,-5.8767069,43,52,23,19,0.8,False
2025-01-01 11:00:00,Camino del Vizarrín,43.4611431,-5.6248358,41,41,24,24,0.95,False
2025-01-01 11:00:00,Calle La Sevillana,-12.0886183,-77.0782334,91,97,10,10,0.81,False
2025-01-01 11:00:00,Camín de La Braña,43.4795803,-5.7446094,38,47,26,21,0.96,False
2025-01-01 11:00:00,Accesu a La Cruz,43.4817394,-5.6788321,58,66,17,15,0.81,False
2025-01-01 11:00:00,Travesía de la Fuente de San Feliz,43.5017174,-5.7099694,39,41,25,24,0.82,False
2025-01-01 11:00:00,Travesía de Atocha,38.0825936,-1.2561961,66,66,15,15,0.95,False
2025-01-01 11:00:00,Camin de Samartin,43.4850737,-5.6199934,81,82,12,12,0.82,False
2025-01-01 11:00:00,Calle José Luis Quirós Álvarez,43.3882057,-5.6631028,59,66,16,15,0.88,False
2025-01-01 11:00:00,Calle Llano la Cuesta,43.3139117,-5.6852507,48,56,20,17,0.87,False
2025-01-01 11:00:00,Calle de La Rocica,43.5461627,-5.9038673,95,104,10,9,0.95,False
2025-01-01 11:00:00,Calle Canteras del Picayón,28.0628177,-15.4475944,94,94,10,10,0.85,False
2025-01-01 11:00:00,Valdesoto-Carbayín Bajo,43.3489225,-5.6349586,60,61,16,16,0.98,False
2025-01-01 11:00:00,Calle Ceriñola,43.5393759,-5.6880504,50,55,20,18,0.93,False
2025-01-01 11:00:00,Plaza de Don Pelayo,41.1181031,-5.8566755,47,55,21,18,0.98,False
2025-01-01 11:00:00,Plaza de La Baragaña,43.6159374,-5.790655,89,94,11,10,0.84,False
2025-01-01 11:00:00,Camín de la Eria,43.5169414,-5.7123787,66,69,15,14,0.88,False
2025-01-01 11:00:00,Calle Zaragoza,43.5389255,-5.6859321,79,79,12,12,0.84,False
2025-01-01 11:00:00,Jenaro Suarez P.,43.5096603,-5.6748894,60,67,16,14,0.92,False
2025-01-01 11:00:00,Camín del Monticu,43.458737,-5.7560442,92,94,10,10,0.9,False
2025-01-01 11:00:00,El Cruce,27.9945346,-15.8041731,80,88,12,11,0.93,False
2025-01-01 11:00:00,Centro de Salud de Pumarín,16.724027,-98.3714073,30,32,33,31,0.93,False
2025-01-01 11:00:00,Calle H Ferradores,43.4854231,-5.653781,65,74,15,13,0.97,False
2025-01-01 11:00:00,Calle El Pipón de Olivares,43.3587543,-5.8791935,63,72,15,13,0.81,False
2025-01-01 11:00:00,Calle de Santa Clara,-37.8430992,-57.5036199,40,46,25,21,0.88,False
2025-01-01 11:00:00,Calle Concejo de Villayón,43.5438345,-5.7037065,61,70,16,14,0.98,False
2025-01-01 11:00:00,"Calle Dolores Ibárruri ""La Pasionaria""",36.9943128,-5.932282,63,71,15,14,0.83,False
2025-01-01 11:00:00,Calle Carpio,25.6808638,-100.0813941,91,91,10,10,0.83,False
2025-01-01 11:00:00,Fonte La Pinganiella,43.4668454,-5.660635,96,102,10,9,0.96,False
2025-01-01 11:00:00,Calle Monte Guion,43.5276654,-5.6829734,46,55,21,18,0.97,False
2025-01-01 11:00:00,Camín del Violín,43.458737,-5.7560442,96,102,10,9,0.83,False
2025-01-01 11:00:00,Calle Julio Fernández,43.5466671,-5.6644247,88,91,11,10,0.87,False
2025-01-01 11:00:00,Camín del Riu,43.458737,-5.7560442,65,74,15,13,0.95,False
2025-01-01 11:00:00,Calle Concejo de Salas,43.5407853,-5.7093177,64,67,15,14,0.97,False
2025-01-01 11:00:00,Avenida del Ayuntamiento,43.3801566,-3.7334285,45,54,22,18,0.82,False
2025-01-01 11:00:00,Carretera Lluanco - L'Empalme,43.5495095,-5.7302875,84,88,11,11,0.84,False
2025-01-01 11:00:00,Camin de la Maquila,43.4795803,-5.7446094,48,57,20,17,0.84,False
2025-01-01 11:00:00,Paseo de Aida Lafuente,43.5317437,-5.7008876,69,78,14,12,0.81,False
2025-01-01 11:00:00,Calle Maliayo,43.4803463,-5.4334632,39,41,25,24,0.9,False
2025-01-01 11:00:00,Camín de la Fuente Veranes,43.4821251,-5.7193765,76,83,13,12,0.9,False
2025-01-01 11:00:00,Acceso a Depuradora de Cabornio,43.163531,-7.8359653,69,70,14,14,0.88,False
2025-01-01 11:00:00,Camín de La Pruvida,43.4795803,-5.7446094,78,85,12,11,0.95,False
2025-01-01 11:00:00,Calle Flórez Estrada,43.541789,-5.7007222,37,42,27,23,0.81,False
2025-01-01 11:00:00,Calle El Carmen,43.5417415,-5.6659171,67,68,14,14,0.93,True
2025-01-01 11:00:00,Calle Cenciella,-37.8430992,-57.5036199,96,99,10,10,0.92,False
2025-01-01 11:00:00,Pasarela del Nuevu Roces,43.5368959,-5.6813543,80,81,12,12,0.89,False
2025-01-01 11:00:00,Calle Alto Vidriero,43.5326489,-5.6555303,80,86,12,11,0.86,False
2025-01-01 11:00:00,Los Fresnos,43.5327097,-5.6611885,46,49,21,20,0.97,False
2025-01-01 11:00:00,"Calle Norte, 52",-31.0250142,-64.0564133,71,78,14,12,0.82,False
2025-01-01 11:00:00,Calle del Pino,43.5368959,-5.6813543,83,91,12,10,0.91,False
2025-01-01 11:00:00,Calle Grupo Pradera,43.553813,-5.7024824,32,37,31,27,0.95,False
2025-01-01 11:00:00,Calle Orellana,43.5389549,-5.7060511,70,79,14,12,0.87,False
2025-01-01 11:00:00,Antiguo Ferrocarril Oviedo-Santander,43.4171515,-5.8172546,49,58,20,17,0.95,False
2025-01-01 11:00:00,Senda del Oso,43.300472,-5.9898962,35,40,28,25,0.98,False
2025-01-01 11:00:00,Travesía del Campo Valdés,43.5456122,-5.6623719,83,85,12,11,0.83,False
2025-01-01 11:00:00,Pasaje del Parque,-34.7049629,-58.3400923,43,47,23,21,0.89,False
2025-01-01 11:00:00,Calle Cangas de Onís,43.5365703,-5.6675322,34,41,29,24,0.88,False
2025-01-01 11:00:00,Calle Ramón G Palacio,43.5373999,-5.6849938,52,57,19,17,0.87,False
2025-01-01 11:00:00,Camín de Tilio,43.4850737,-5.6199934,79,80,12,12,0.98,False
2025-01-01 11:00:00,Plaza del Cabo Noval,37.6297925,-0.830848,47,55,21,18,0.96,False
2025-01-01 11:00:00,Camín del Cordalón,43.458737,-5.7560442,52,56,19,17,0.87,False
2025-01-01 11:00:00,Avenida de La Juvería,43.5301696,-5.7139931,74,76,13,13,0.8,False
2025-01-01 11:00:00,Calle Doctor Vicente Vallina,43.3545064,-5.876198,73,73,13,13,0.83,False
2025-01-01 11:00:00,La Ramblona,43.5088807,-5.8079412,81,86,12,11,0.82,False
2025-01-01 11:00:00,Calle la Lila,43.5305191,-5.7155124,61,64,16,15,0.84,False
2025-01-01 11:00:00,Calle Ignacio Fernández Fidalgo,43.5573851,-5.6990735,90,95,11,10,0.94,False
2025-01-01 11:00:00,"Calle B ""Barrenistas""",43.4866745,-5.6521081,62,64,16,15,0.97,False
2025-01-01 11:00:00,Camín del Lavaderu,43.458737,-5.7560442,37,40,27,25,0.94,False
2025-01-01 11:00:00,Calle Maximino Cueva Prado,43.4017602,-5.8077333,58,65,17,15,0.9,False
2025-01-01 11:00:00,Camín de Quintueles,43.5352539,-5.6011519,47,49,21,20,0.86,False
2025-01-01 11:00:00,Calle Puerto del Angliru,43.5320048,-5.6766759,95,97,10,10,0.99,False
2025-01-01 11:00:00,Calle San Guillermo,43.5239789,-5.6682337,75,79,13,12,0.81,False
2025-01-01 11:00:00,Camín de Los Buracos,43.4862262,-5.7034707,37,38,27,26,0.87,False
2025-01-01 11:00:00,Calle Rey Favila,43.5421612,-5.892216,59,66,16,15,0.85,False
2025-01-01 11:00:00,Calle José Ramón Zaragoza,43.3495312,-5.1300304,53,58,18,17,0.81,False
2025-01-01 11:00:00,Camín Monte la Fana,43.514181,-5.6926032,31,36,32,27,0.83,False
2025-01-01 11:00:00,Calle Hermanos Espolita,43.5052925,-5.7004914,99,99,10,10,1.0,False
2025-01-01 11:00:00,Calle Ganaderos Asturianos,43.3614201,-5.8319825,42,46,23,21,0.89,False
2025-01-01 11:00:00,Camín de Colupa,43.4850737,-5.6199934,55,55,18,18,0.92,False
2025-01-01 11:00:00,"Calle Luis Suárez ""Ximielga""",43.3779165,-5.792953,61,70,16,14,0.86,False
2025-01-01 11:00:00,Camín de Turriana,43.4850737,-5.6199934,58,64,17,15,0.94,False
2025-01-01 11:00:00,Calle Cardenal Arce Ochotorena,43.3523879,-5.8416405,50,54,20,18,0.86,False
2025-01-01 11:00:00,Calle Compositor Facundo de la Viña,43.5291615,-5.6457902,58,66,17,15,0.85,False
2025-01-01 11:00:00,Avenida de La Somata,43.5301696,-5.7139931,96,101,10,9,0.81,False
2025-01-01 11:00:00,Pista prácticas DGT,43.5392956,-5.6947164,87,92,11,10,0.91,False
2025-01-01 11:00:00,Calle El Patache,43.5630369,-5.9271441,90,99,11,10,0.91,False
2025-01-01 11:00:00,Caleya de La Vallina,43.4447858,-5.6042635,63,63,15,15,0.93,False
2025-01-01 11:00:00,Viaducto de Robledo,43.4805537,-5.7503873,54,59,18,16,0.84,False
2025-01-01 11:00:00,Travesía del Medio,43.497751,-5.6574568,64,69,15,14,0.99,False
2025-01-01 11:00:00,Camín del Vallín,43.4989569,-5.7193424,42,50,23,20,0.97,False
2025-01-01 11:00:00,Calle Narciso Hernández Vaquero,43.3568968,-5.8412634,75,84,13,11,0.81,False
2025-01-01 11:00:00,Plaza Dominganes,43.35803,-5.506508,53,60,18,16,0.89,False
2025-01-01 11:00:00,Calle Alfredo Cañal,43.3145846,-5.6736131,54,58,18,17,0.82,False
2025-01-01 11:00:00,Carretera de Vega al Romeru,43.4855538,-5.6497139,91,99,10,10,0.89,False
2025-01-01 11:00:00,Calle Callao,43.5399261,-5.694854,65,72,15,13,0.86,False
2025-01-01 11:00:00,Camino de Las Caléndulas,43.5281694,-5.611387,86,88,11,11,0.81,False
2025-01-01 11:00:00,Avenida de La Reguera,43.5317033,-5.641148,73,79,13,12,0.93,False
2025-01-01 11:00:00,Fuejo (Casa Santos),43.4799672,-5.7313589,38,47,26,21,0.97,False
2025-01-01 11:00:00,Travesía del Alvarillo,43.5079895,-5.6645633,76,77,13,12,0.88,False
2025-01-01 11:00:00,Camin de la Estacion,43.4832107,-5.7189739,99,101,10,9,0.85,False
2025-01-01 11:00:00,Calle General Elorza,43.3104234,-5.6885114,79,83,12,12,0.93,False
2025-01-01 11:00:00,Plaza del General Ordóñez,43.3615316,-5.8534958,38,42,26,23,0.89,False
2025-01-01 11:00:00,Plaza Pelayo,43.5391039,-5.6630497,33,42,30,23,0.84,False
2025-01-01 11:00:00,Camín de Los Olivos,43.4862262,-5.7034707,48,54,20,18,0.89,False
2025-01-01 11:00:00,Matadero de Gijón,43.5036683,-5.6681052,44,53,22,18,0.93,False
2025-01-01 11:00:00,Avenida de Viella,43.4005626,-5.8045031,32,41,31,24,0.85,False
2025-01-01 11:00:00,Hospital de Cabueñes,43.525133,-5.6073362,97,100,10,10,0.86,False
2025-01-01 11:00:00,Calle Catedrático Pérez Casas,43.3548589,-5.8707909,99,103,10,9,0.88,False
2025-01-01 11:00:00,Acceso Cueva de San Pedrín,-33.6040355,-71.6070854,81,86,12,11,0.99,False
2025-01-01 11:00:00,Albert Einstein,43.5276009,-5.6344985,57,59,17,16,0.87,False
2025-01-01 11:00:00,Viaducto Daniel Alonso,42.2209323,-8.6318934,33,33,30,30,0.96,False
2025-01-01 11:00:00,Calle les Matuques,43.5460427,-5.661707,87,91,11,10,0.88,False
2025-01-01 11:00:00,Camín de la Raposa,43.4795803,-5.7446094,79,83,12,12,0.82,False
2025-01-01 11:00:00,Viaducto del Río España,43.4853182,-5.5296178,84,93,11,10,0.81,False
2025-01-01 11:00:00,Calle Vicente Aleixandre,43.5229456,-5.6866331,90,99,11,10,0.92,False
2025-01-01 11:00:00,Calle Leopoldo Lugones,-53.7951898,-67.7266518,41,45,24,22,0.96,False
2025-01-01 11:00:00,Camín del Tragamón,43.458737,-5.7560442,64,67,15,14,0.82,False
2025-01-01 11:00:00,Vial del Parque,43.5185017,-5.6204479,58,60,17,16,0.86,False
2025-01-01 11:00:00,Calle La Costa,43.5376084,-5.6565073,95,98,10,10,0.91,False
2025-01-01 11:00:00,Calle Adelantado de La Florida,43.3648626,-5.8402708,72,78,13,12,0.81,False
2025-01-01 11:00:00,Calle La Estrecha,43.5305191,-5.7155124,55,57,18,17,0.94,False
2025-01-01 11:00:00,Camín del Rozu,43.458737,-5.7560442,49,54,20,18,0.94,False
2025-01-01 11:00:00,Camín de Perullera,43.5071575,-5.7767962,46,53,21,18,0.83,False
2025-01-01 11:00:00,Calle Puerto Pajares,43.5349025,-5.67455,38,46,26,21,0.93,False
2025-01-01 11:00:00,Corte Inglés,47.3153335,5.0101546,98,106,10,9,0.97,False
2025-01-01 11:00:00,Accesu A-8 Villaviciosa - Santander,43.5344401,-5.6447405,63,67,15,14,0.91,False
2025-01-01 11:00:00,Calle Pepín de Pria,43.5349463,-5.8865254,32,32,31,31,0.9,False
2025-01-01 11:00:00,Calle El Rosal,-34.280484,-71.0694104,97,98,10,10,0.94,False
2025-01-01 11:00:00,Calle Montico,-37.8430992,-57.5036199,86,88,11,11,0.92,False
2025-01-01 11:00:00,Parking Asturias,43.545229,-5.6619245,55,60,18,16,0.98,False
2025-01-01 11:00:00,Calle de Avilés,43.5375161,-5.6689612,44,49,22,20,0.81,False
2025-01-01 11:00:00,Camín del Monte,43.4750111,-5.7010699,94,101,10,9,0.92,False
2025-01-01 11:00:00,Camin del Tiro,43.458737,-5.7560442,58,59,17,16,0.95,False
2025-01-01 11:00:00,Fomentín,43.545229,-5.6619245,49,56,20,17,0.99,False
2025-01-01 11:00:00,Jenaro Suárez P.,43.5096603,-5.6748894,92,92,10,10,0.84,False
2025-01-01 11:00:00,Servicios Tributarios del Principado,43.5501384,-5.7086071,61,64,16,15,0.84,False
2025-01-01 11:00:00,Futuro Carril Bici Las Mestas,43.5322695,-5.6418889,57,64,17,15,0.81,False
2025-01-01 11:00:00,Bloques de El Carmen,25.8599806,-100.3066504,93,96,10,10,0.89,False
2025-01-01 11:00:00,Calle Víctor Villa Fernández,43.3971048,-5.7107803,84,93,11,10,0.91,False
2025-01-01 11:00:00,Cementerio La Campa,43.5381474,-5.7121016,71,80,14,12,0.81,False
2025-01-01 11:00:00,Calle Monte Naranco,43.4026587,-5.8123507,61,68,16,14,0.97,False
2025-01-01 11:00:00,Juan Alvargonzález,43.5300044,-5.6665855,63,69,15,14,0.93,False
2025-01-01 11:00:00,Calderon de la Barca,43.5342603,-5.6507104,55,61,18,16,0.9,False
2025-01-01 11:00:00,Carretera de Robleo,43.5365783,-5.6202784,77,80,12,12,0.89,False
2025-01-01 11:00:00,Camín de los Depósitos,43.4862262,-5.7034707,84,87,11,11,0.9,False
2025-01-01 11:00:00,Calleja de San Roque,42.0994698,-5.2164078,97,106,10,9,0.8,False
2025-01-01 11:00:00,N-634 Carretera Irún - Santiago,43.3681277,-3.2014523,50,51,20,19,0.99,False
2025-01-01 11:00:00,Valdesoto - Carbayín Baxu,43.5286342,-5.6016641,34,35,29,28,0.9,False
2025-01-01 11:00:00,Camin del Centenal,43.458737,-5.7560442,48,51,20,19,0.87,False
2025-01-01 11:00:00,Dionisio de la Huerta,43.5312471,-5.6336649,65,66,15,15,0.89,False
2025-01-01 11:00:00,Estación de autobuses de La Pola (Siero),43.4424325,-5.6180049,52,60,19,16,0.96,False
2025-01-01 11:00:00,Carril bici Avenida del Jardín Botánico,43.5266357,-5.6233666,64,70,15,14,0.91,False
2025-01-01 11:00:00,Calle Plaza de Alvarado,43.5390419,-5.6608673,70,76,14,13,0.88,False
2025-01-01 11:00:00,Calle del Horno,43.5157674,-5.6740506,50,52,20,19,0.93,False
2025-01-01 11:00:00,Calle Isidoro Acevedo,43.5508705,-5.7052446,91,99,10,10,0.86,False
2025-01-01 11:00:00,Paseo Pepe Sara,27.7830679,-15.5137213,78,79,12,12,0.94,False
2025-01-01 11:00:00,Plaza de las 4 estaciones,42.9948782,-4.1410711,31,36,32,27,0.89,False
2025-01-01 11:00:00,Camino del Riche,43.5578839,-5.7130581,46,53,21,18,0.81,False
2025-01-01 11:00:00,Calle Clarin,-45.8725069,-67.5191372,42,51,23,19,0.95,False
2025-01-01 11:00:00,Calle Joaquín Manzanares,40.6040845,-3.901932,97,100,10,10,0.8,False
2025-01-01 11:00:00,Senda fluvial del Río Nora,43.519838,-5.661696,45,50,22,20,0.99,False
2025-01-01 11:00:00,Caleya'l Boo,43.5042103,-5.7883569,75,82,13,12,0.82,False
2025-01-01 11:00:00,E.S. El Cerillero,43.5425888,-5.7092119,67,73,14,13,0.83,False
2025-01-01 11:00:00,Camín de La Cabrera,43.4788228,-5.7176256,61,69,16,14,0.86,False
2025-01-01 11:00:00,Begoña,43.5414571,-5.6625925,62,66,16,15,0.81,False
2025-01-01 11:00:00,Los Almendros,43.5432835,-5.6145991,78,86,12,11,0.97,False
2025-01-01 11:00:00,Parking El Rinconin,38.4007831,-0.4088211,32,38,31,26,0.89,False
2025-01-01 11:00:00,Calle Maestro Enrique Truán,43.5294475,-5.6454229,38,47,26,21,0.9,False
2025-01-01 11:00:00,Calle Mariano Pola,43.5400976,-5.6779585,91,97,10,10,0.81,False
2025-01-01 11:00:00,Calle La Cruz,43.5408156,-5.6867574,88,91,11,10,0.92,False
2025-01-01 11:00:00,Calle Rectoría,43.5434599,-5.6617144,96,104,10,9,0.88,False
2025-01-01 11:00:00,Calle San Ignacio de Loyola,-34.5647771,-58.7993408,83,85,12,11,0.94,False
2025-01-01 11:00:00,Camino del Cierrín,43.4766281,-5.5929337,76,79,13,12,0.81,False
2025-01-01 11:00:00,Calle Ería de Corros,43.5492439,-5.9200104,73,75,13,13,0.86,False
2025-01-01 11:00:00,Calle Lago de Enol,36.8196981,-2.5671932,49,53,20,18,0.91,False
2025-01-01 11:00:00,Camín de Mariñes,43.4850737,-5.6199934,65,67,15,14,0.87,False
2025-01-01 11:00:00,Calle Capitán General Gutiérrez Mellado,43.392449,-5.6674017,71,72,14,13,0.8,False
2025-01-01 11:00:00,Calle Alcalde Arturo Ezama,36.6114702,-5.80389,96,98,10,10,0.93,False
2025-01-01 11:00:00,Plaza del Gedo,43.5253031,-5.6685766,60,60,16,16,0.92,False
2025-01-01 11:00:00,Plaza de La Hispanidad,36.5351557,-6.2915046,46,49,21,20,0.92,False
2025-01-01 11:00:00,Hotel Begoña Park,39.4212374,-79.334795,68,73,14,13,0.89,False
2025-01-01 11:00:00,Carretera de Fuentes (Villaviciosa - Anayo),43.5339574,-5.6405267,35,42,28,23,0.98,False
2025-01-01 11:00:00,Accesu al centru d'Avilés,39.5314273,-0.44294,55,57,18,17,0.96,False
2025-01-01 11:00:00,Calle Juan I,43.5354648,-5.6592778,95,98,10,10,0.96,False
2025-01-01 11:00:00,Calle Gremio De Confiteros,43.3714618,-5.832376,66,75,15,13,0.88,False
2025-01-01 11:00:00,Calle Gil de Jaz,42.4974844,-1.2162377,70,76,14,13,0.83,False
2025-01-01 11:00:00,Estación del ferrocarril (Oeste),43.5408554,-5.672105,43,47,23,21,0.91,False
2025-01-01 11:00:00,Calle La Santina,43.5305191,-5.7155124,78,87,12,11,0.92,False
2025-01-01 11:00:00,Camino de los Nisperos,43.5439601,-5.6068104,64,71,15,14,0.96,False
2025-01-01 11:00:00,Parque del Arquero José Fernández,43.5279906,-5.6431795,50,53,20,18,0.89,False
2025-01-01 11:00:00,Camín de los Blancos,43.4862262,-5.7034707,85,89,11,11,0.81,False
2025-01-01 11:00:00,Calle La Mariscala,-12.0990401,-77.0336808,64,69,15,14,0.96,False
2025-01-01 11:00:00,Autovía Ruta de la Plata - Viaducto del Espíritu Santo,37.8808584,-6.2201166,59,60,16,16,0.81,False
2025-01-01 11:00:00,Parking Jovellanos,43.541727,-5.6614783,83,91,12,10,0.87,False
2025-01-01 11:00:00,Calle La Pumará,43.4868576,-5.6618365,65,69,15,14,0.81,False
2025-01-01 11:00:00,Plaza José González Bernardino,43.3704554,-5.8457417,77,85,12,11,0.81,False
2025-01-01 11:00:00,Calle Marqués de la Vega de Anzo,43.3611277,-5.8487116,43,43,23,23,0.86,False
2025-01-01 11:00:00,Calle Juan sin Tierra,43.5614462,-5.9862156,61,64,16,15,0.93,False
2025-01-01 11:00:00,Glorieta de Viñao,43.5243661,-5.6412918,34,40,29,25,0.89,False
2025-01-01 11:00:00,Avenida de Las Segadas,43.3536693,-5.8575695,50,56,20,17,0.9,False
2025-01-01 11:00:00,Calle Ángel Cañedo,36.7510559,-3.5274649,39,39,25,25,0.92,False
2025-01-01 11:00:00,Barrio Sindulfo,43.5405936,-5.8829498,67,76,14,13,0.88,False
2025-01-01 11:00:00,Calle Panadés,43.5303213,-5.6692952,98,102,10,9,0.94,False
2025-01-01 11:00:00,Caleyón del Cantu,43.4830196,-5.7466786,72,73,13,13,0.96,False
2025-01-01 11:00:00,Calle Salvador de Madariaga,43.325495,-8.3535478,73,82,13,12,0.82,False
2025-01-01 11:00:00,Calle Puerto San Isidro,43.5340143,-5.6763639,94,98,10,10,0.95,False
2025-01-01 11:00:00,Calle Emilio Tuya,43.539347,-5.650239,56,60,17,16,0.92,False
2025-01-01 11:00:00,Calle Emilio Llaneza,43.3857352,-5.8221504,49,56,20,17,0.83,False
2025-01-01 11:00:00,Plaza de San Cristóbal,41.1979642,1.6342364,91,91,10,10,0.95,False
2025-01-01 11:00:00,Calle Valencia,38.3755295,-0.4166187,39,48,25,20,0.83,False
2025-01-01 11:00:00,Calle Juan Cordero,20.6195551,-103.348974,59,66,16,15,0.89,False
2025-01-01 11:00:00,Carretera del Villar,43.4515127,-5.6226771,89,96,11,10,0.91,False
2025-01-01 11:00:00,Calle Bertolt Brecht,43.5349096,-5.6923178,79,83,12,12,0.84,False
2025-01-01 11:00:00,Calle Santa Irene,43.5162628,-5.6641686,95,103,10,9,0.99,False
2025-01-01 11:00:00,Calle La Quintana,43.5260218,-5.6371138,82,82,12,12,0.86,False
2025-01-01 11:00:00,Camín de Serín,43.4987854,-5.7782733,80,83,12,12,0.84,False
2025-01-01 11:00:00,Les Mestes,47.3421195,5.0225333,89,95,11,10,0.86,False
2025-01-01 11:00:00,Calle Robledal del Pando,43.5366157,-5.6660405,77,81,12,12,0.87,False
2025-01-01 11:00:00,Camino Manzanares,19.1011344,-98.3341253,45,50,22,20,0.97,False
2025-01-01 11:00:00,Carretera de Pedroco,43.5035629,-5.596783,91,98,10,10,0.96,False
2025-01-01 11:00:00,Calle Pedro Solís,-33.4424668,-70.582879,33,42,30,23,0.96,False
2025-01-01 11:00:00,Acceso principal Recinto Ferial Luis Adaro,43.5394089,-5.6374423,98,105,10,9,0.81,False
2025-01-01 11:00:00,Calle Somiedo,43.5233543,-5.6474067,56,62,17,16,0.94,False
2025-01-01 11:00:00,Calle J,43.4851726,-5.6548518,40,45,25,22,0.82,False
2025-01-01 11:00:00,Calle La Unión,-24.1656669,-65.3659748,78,87,12,11,0.9,False
2025-01-01 11:00:00,Camín del Curullu,43.458737,-5.7560442,80,85,12,11,0.84,False
2025-01-01 11:00:00,Calle Pedro Ponga,43.5300094,-5.650275,60,65,16,15,0.95,False
